Id_aynm,Id_ayno,Id_medida,Localizacion
3480,3198,164,T
3481,3199,110,D
3482,3199,164,T
3483,3200,110,D
3484,3200,164,T
3485,3201,110,D
3486,3201,164,T
3487,3202,110,D
3488,3202,164,T
3489,3203,110,D
3490,3203,164,T
3491,3204,110,D
3492,3204,164,T
3493,3205,70,A
3494,3206,70,A
3495,3207,169,A
3496,3208,164,A
3497,3209,164,A
3498,3210,164,A
3499,3211,164,A
3500,3212,164,A
3501,3213,164,A
3502,3214,164,A
3503,3215,164,A
3504,3216,164,A
3505,3217,164,A
3506,3218,164,A
3507,3219,164,A
3508,3220,164,A
3509,3221,164,A
3510,3222,164,A
3511,3223,183,D
3512,3223,268,T
3513,3224,183,D
3514,3224,268,T
3515,3225,183,D
3516,3225,268,T
3517,3226,169,A
3518,3227,169,A
3519,3228,169,A
3520,3229,169,A
3521,3230,190,A
3522,3231,190,A
3523,3232,169,A
3524,3233,169,A
3525,3234,187,D
3526,3234,252,T
3527,3235,187,D
3528,3235,252,T
3529,3236,187,D
3530,3236,252,T
3531,3237,187,D
3532,3237,252,T
3533,3238,187,D
3534,3238,252,T
3535,3239,187,D
3536,3239,252,T
3537,3240,187,D
3538,3240,252,T
3539,3241,187,D
3540,3241,252,T
3541,3242,187,D
3542,3242,252,T
3543,3243,187,D
3544,3243,252,T
3545,3244,187,D
3546,3244,252,T
3547,3245,187,D
3548,3245,252,T
3549,3246,187,D
3550,3246,252,T
3551,3247,187,D
3552,3247,252,T
3553,3248,187,D
3554,3248,252,T
3555,3249,187,D
3556,3249,252,T
3557,3250,109,D
3558,3250,183,T
3559,3251,109,D
3560,3251,183,T
3561,3252,109,D
3562,3252,183,T
3563,3253,70,D
3564,3253,113,T
3565,3254,70,D
3566,3254,113,T
3567,3255,70,D
3568,3255,113,T
3569,3256,70,D
3570,3256,113,T
3571,3257,70,D
3572,3257,113,T
3573,3258,70,D
3574,3258,113,T
3575,3259,70,D
3576,3259,113,T
3577,3260,70,D
3578,3260,113,T
3579,3261,70,D
3580,3261,113,T
3581,3262,70,D
3582,3262,113,T
3583,3263,70,D
3584,3263,113,T
3585,3264,70,D
3586,3264,113,T
3587,3265,70,D
3588,3265,113,T
3589,3266,70,D
3590,3266,113,T
3591,3267,70,D
3592,3267,113,T
3593,3268,70,D
3594,3268,113,T
3595,3269,70,D
3596,3269,113,T
3597,3270,70,D
3598,3270,113,T
3599,3271,70,D
3600,3271,113,T
3601,3272,70,D
3602,3272,113,T
3603,3273,70,D
3604,3273,113,T
3605,3274,165,D
3606,3274,270,T
3607,3275,165,D
3608,3275,270,T
3609,3276,59,A
3610,3277,59,A
3611,3278,59,A
3612,3279,128,A
3613,3280,128,A
3614,3281,128,A
3615,3282,128,A
3616,3283,128,A
3617,3284,128,A
3618,3285,128,A
3619,3286,128,A
3620,3287,128,A
3621,3288,128,A
3622,3289,128,A
3623,3290,128,A
3624,3291,128,A
3625,3292,128,A
3626,3293,128,A
3627,3294,128,A
3628,3295,132,A
3629,3296,132,A
3630,3297,132,A
3631,3298,132,A
3632,3299,132,A
3633,3300,132,A
3634,3301,128,A
3635,3302,128,A
3636,3303,95,A
3637,3304,95,A
3638,3305,95,A
3639,3306,95,A
3640,3307,75,A
3641,3308,75,A
3642,3309,75,A
3643,3310,75,A
3644,3311,75,A
3645,3312,75,A
3646,3313,75,A
3647,3314,75,A
3648,3315,75,A
3649,3316,75,A
3650,3317,75,A
3651,3318,75,A
3652,3319,75,A
3653,3320,95,A
3654,3321,95,A
3655,3322,95,A
3656,3323,95,A
3657,3324,95,A
3658,3325,95,A
3659,3326,95,A
3660,3327,75,A
3661,3328,75,A
3662,3329,75,A
3663,3330,95,A
3664,3331,95,A
3665,3332,95,A
3666,3333,55,A
3667,3334,55,A
3668,3335,55,A
3669,3336,55,A
3670,3337,55,A
3671,3338,81,A
3672,3339,81,A
3673,3340,81,A
3674,3341,81,A
3675,3342,81,A
3676,3343,81,A
3677,3344,81,A
3678,3345,81,A
3679,3346,49,A
3680,3347,49,A
3681,3348,49,A
3682,3349,49,A
3683,3350,49,A
3684,3351,49,A
3685,3352,49,A
3686,3353,49,A
3687,3354,65,A
3688,3355,65,A
3689,3356,65,A
3690,3357,65,A
3691,3358,49,A
3692,3359,49,A
3693,3360,49,A
3694,3361,165,A
3695,3362,165,A
3696,3363,165,A
3697,3364,165,A
3698,3365,35,A
3699,3366,35,A
3700,3367,35,A
3701,3368,35,A
3702,3369,35,A
3703,3370,35,A
3704,3371,70,A
3705,3372,70,A
3706,3373,70,A
3707,3374,70,A
3708,3375,87,A
3709,3376,87,A
3710,3377,87,A
3711,3378,87,A
3712,3379,52,A
3713,3380,52,A
3714,3381,52,A
3715,3382,52,A
3716,3383,52,A
3717,3384,72,A
3718,3385,132,A
3719,3386,132,A
3720,3387,132,A
3721,3388,229,A
3722,3389,229,A
3723,3390,229,A
3724,3391,226,A
3725,3392,226,A
3726,3393,226,A
3727,3394,226,A
3728,3395,226,A
3729,3396,226,A
3730,3397,226,A
3731,3398,226,A
3732,3399,226,A
3733,3400,226,A
3734,3401,226,A
3735,3402,226,A
3736,3403,226,A
3737,3404,178,A
3738,3405,178,A
3739,3406,78,A
3740,3407,78,A
3741,3408,78,A
3742,3409,37,A
3743,3410,37,A
3744,3411,37,A
3745,3412,37,A
3746,3413,37,A
3747,3414,37,A
3748,3415,37,A
3749,3416,37,A
3750,3417,37,A
3751,3418,37,A
3752,3419,37,A
3753,3420,37,A
3754,3421,37,A
3755,3422,37,A
3756,3423,37,A
3757,3424,37,A
3758,3425,37,A
3759,3426,37,A
3760,3427,37,A
3761,3428,37,A
3762,3429,37,A
3763,3430,226,A
3764,3431,226,A
3765,3432,226,A
3766,3433,226,A
3767,3434,226,A
3768,3435,222,A
3769,3436,222,A
3770,3437,222,A
3771,3438,222,A
3772,3439,222,A
3773,3440,96,A
3774,3441,96,A
3775,3442,96,A
3776,3443,96,A
3777,3444,96,A
3778,3445,203,A
3779,3446,203,A
3780,3447,203,A
3781,3448,205,A
3782,3449,205,A
3783,3450,205,A
3784,3451,205,A
3785,3452,205,A
3786,3453,205,A
3787,3454,157,A
3788,3455,157,A
3789,3456,157,A
3790,3457,93,A
3791,3458,93,A
3792,3459,93,A
3793,3460,93,A
3794,3461,93,A
3795,3462,93,A
3796,3463,93,A
3797,3464,93,A
3798,3465,119,A
3799,3466,119,A
3800,3467,119,A
3801,3468,119,A
3802,3469,119,A
3803,3470,119,A
3804,3471,119,A
3805,3472,119,A
3806,3473,119,A
3807,3474,40,A
3808,3475,40,A
3809,3476,40,A
3810,3477,74,A
3811,3478,74,A
3812,3479,74,A
3813,3480,74,A
3814,3481,111,D
3815,3481,170,T
3816,3482,111,D
3817,3482,170,T
3818,3483,111,D
3819,3483,170,T
3820,3484,111,D
3821,3484,170,T
3822,3485,111,D
3823,3485,170,T
3824,3486,111,D
3825,3486,170,T
3826,3487,115,D
3827,3487,170,T
3828,3488,115,D
3829,3488,170,T
3830,3489,115,D
3831,3489,170,T
3832,3490,115,D
3833,3490,170,T
3834,3491,115,D
3835,3491,170,T
3836,3492,115,D
3837,3492,170,T
3838,3493,115,D
3839,3493,170,T
3840,3494,90,A
3841,3495,90,A
3842,3496,104,A
3843,3497,104,A
3844,3498,104,A
3845,3499,104,A
3846,3500,104,A
3847,3501,205,A
3848,3502,205,A
3849,3503,205,A
3850,3504,205,A
3851,3505,205,A
3852,3506,205,A
3853,3507,205,A
3854,3508,205,A
3855,3509,205,A
3856,3510,205,A
3857,3511,131,A
3858,3512,131,A
3859,3513,131,A
3860,3514,131,A
3861,3515,131,A
3862,3516,71,A
3863,3517,71,A
3864,3518,71,A
3865,3519,18,A
3866,3520,18,A
3867,3521,18,A
3868,3522,18,A
3869,3523,18,A
3870,3524,18,A
3871,3525,18,A
3872,3526,18,A
3873,3527,18,A
3874,3528,74,A
3875,3529,74,A
3876,3530,74,A
3877,3531,74,A
3878,3532,74,A
3879,3533,74,A
3880,3534,74,A
3881,3535,127,A
3882,3536,127,A
3883,3537,127,A
3884,3538,127,A
3885,3539,127,A
3886,3540,127,A
3887,3541,127,A
3888,3542,127,A
3889,3543,155,A
3890,3544,155,A
3891,3545,155,A
3892,3546,38,A
3893,3547,38,A
3894,3548,38,A
3895,3549,38,A
3896,3550,38,A
3897,3551,61,A
3898,3552,203,A
3899,3553,203,A
3900,3554,203,A
3901,3555,203,A
3902,3556,203,A
3903,3557,203,A
3904,3558,157,A
3905,3559,157,A
3906,3560,157,A
3907,3561,157,A
3908,3562,157,A
3909,3563,202,A
3910,3564,202,A
3911,3565,177,A
3912,3566,177,A
3913,3567,226,A
3914,3568,226,A
3915,3569,226,A
3916,3570,226,A
3917,3571,37,A
3918,3572,37,A
3919,3573,37,A
3920,3574,37,A
3921,3575,37,A
3922,3576,27,A
3923,3577,27,A
3924,3578,37,A
3925,3579,37,A
3926,3580,37,A
3927,3581,37,A
3928,3582,52,A
3929,3583,52,A
3930,3584,52,A
3931,3585,52,A
3932,3586,72,A
3933,3587,72,A
3934,3588,72,A
3935,3589,72,A
3936,3590,72,A
3937,3591,72,A
3938,3592,72,A
3939,3593,72,A
3940,3594,72,A
3941,3595,72,A
3942,3596,72,A
3943,3597,90,A
3944,3598,90,A
3945,3599,90,A
3946,3600,156,A
3947,3601,156,A
3948,3602,156,A
3949,3603,156,A
3950,3604,156,A
3951,3605,156,A
3952,3606,154,A
3953,3607,154,A
3954,3608,154,A
3955,3609,154,A
3956,3610,154,A
3957,3611,154,A
3958,3612,154,A
3959,3613,54,A
3960,3614,54,A
3961,3615,54,A
3962,3616,54,A
3963,3617,54,A
3964,3618,54,A
3965,3619,54,A
3966,3620,54,A
3967,3621,54,A
3968,3622,54,A
3969,3623,38,A
3970,3624,38,A
3971,3625,38,A
3972,3626,225,A
3973,3627,225,A
3974,3628,225,A
3975,3629,225,A
3976,3630,225,A
3977,3631,225,A
3978,3632,225,A
3979,3633,96,A
3980,3634,96,A
3981,3635,96,A
3982,3636,96,A
3983,3637,96,A
3984,3638,96,A
3985,3639,96,A
3986,3640,96,A
3987,3641,96,A
3988,3642,96,A
3989,3643,96,A
3990,3644,96,A
3991,3645,96,A
3992,3646,96,A
3993,3647,107,D
3994,3647,290,T
3995,3648,107,D
3996,3648,290,T
3997,3649,107,D
3998,3649,290,T
3999,3650,107,D
4000,3650,290,T
4001,3651,107,D
4002,3651,290,T
4003,3652,107,D
4004,3652,290,T
4005,3653,17,A
4006,3654,17,A
4007,3655,17,A
4008,3656,17,A
4009,3657,17,A
4010,3658,17,A
4011,3659,17,A
4012,3660,17,A
4013,3661,17,A
4014,3662,17,A
4015,3663,17,A
4016,3664,17,A
4017,3665,17,A
4018,3666,48,A
4019,3667,48,A
4020,3668,48,A
4021,3669,48,A
4022,3670,48,A
4023,3671,48,A
4024,3672,48,A
4025,3673,48,A
4026,3674,37,A
4027,3675,37,A
4028,3676,25,A
4029,3677,25,A
4030,3678,37,A
4031,3679,37,A
4032,3680,37,A
4033,3681,49,A
4034,3682,49,A
4035,3683,49,A
4036,3684,49,A
4037,3685,49,A
4038,3686,49,A
4039,3687,49,A
4040,3688,37,A
4041,3689,37,A
4042,3690,37,A
4043,3691,65,A
4044,3692,65,A
4045,3693,65,A
4046,3694,65,A
4047,3695,65,A
4048,3696,65,A
4049,3697,52,A
4050,3698,73,A
4051,3699,73,A
4052,3700,73,A
4053,3701,73,A
4054,3702,38,A
4055,3703,38,A
4056,3704,38,A
4057,3705,35,A
4058,3706,35,A
4059,3707,35,A
4060,3708,35,A
4061,3709,35,A
4062,3710,35,A
4063,3711,35,A
4064,3712,70,A
4065,3713,70,A
4066,3714,70,A
4067,3715,70,A
4068,3716,70,A
4069,3717,70,A
4070,3718,70,A
4071,3719,54,A
4072,3720,54,A
4073,3721,54,A
4074,3722,54,A
4075,3723,54,A
4076,3724,110,A
4077,3725,110,A
4078,3726,110,A
4079,3727,110,A
4080,3728,110,A
4081,3729,110,A
4082,3730,110,A
4083,3731,110,A
4084,3732,110,A
4085,3733,70,A
4086,3734,70,A
4087,3735,114,A
4088,3736,114,A
4089,3737,114,A
4090,3738,114,A
4091,3739,114,A
4092,3740,114,A
4093,3741,114,A
4094,3742,114,A
4095,3743,114,A
4096,3744,114,A
4097,3745,28,A
4098,3746,28,A
4099,3747,28,A
4100,3748,40,A
4101,3749,40,A
4102,3750,40,A
4103,3751,40,A
4104,3752,40,A
4105,3753,72,A
4106,3754,72,A
4107,3755,72,A
4108,3756,72,A
4109,3757,72,A
4110,3758,72,A
4111,3759,72,A
4112,3760,72,A
4113,3761,54,A
4114,3762,54,A
4115,3763,141,A
4116,3764,141,A
4117,3765,141,A
4118,3766,141,A
4119,3767,90,A
4120,3768,90,A
4121,3769,90,A
4122,3770,90,A
4123,3771,70,A
4124,3772,70,A
4125,3773,70,A
4126,3774,70,A
4127,3775,70,A
4128,3776,70,A
4129,3777,70,A
4130,3778,70,A
4131,3779,70,A
4132,3780,70,A
4133,3781,119,A
4134,3782,119,A
4135,3783,119,A
4136,3792,56,A
4137,3793,56,A
4138,3794,56,A
4139,3795,56,A
4140,3796,56,A
4141,3789,56,A
4142,3790,56,A
4143,3791,56,A
4144,3792,102,A
4145,3793,102,A
4146,3794,102,A
4147,3795,102,A
4148,3796,102,A
4149,3797,141,A
4150,3798,141,A
4151,3799,141,A
4152,3800,141,A
4153,3801,141,A
4154,3802,141,A
4155,3803,89,A
4156,3804,89,A
4157,3805,89,A
4158,3806,89,A
4159,3807,89,A
4160,3808,89,A
4161,3809,89,A
4162,3810,89,A
4163,3811,89,A
4164,3812,54,A
4165,3813,72,A
4166,3814,72,A
4167,3815,117,A
4168,3816,117,A
4169,3817,117,A
4170,3818,117,A
4171,3819,117,A
4172,3820,117,A
4173,3821,117,A
4174,3822,117,A
4175,3823,117,A
4176,3824,117,A
4177,3825,117,A
4178,3826,117,A
4179,3827,74,A
4180,3828,74,A
4181,3829,74,A
4182,3830,74,A
4183,3831,74,A
4184,3832,95,A
4185,3833,95,A
4186,3834,95,A
4187,3835,95,A
4188,3836,95,A
4189,3837,95,A
4190,3838,95,A
4191,3839,95,A
4192,3840,95,A
4193,3841,95,A
4194,3842,95,A
4195,3843,95,A
4196,3844,74,A
4197,3845,74,A
4198,3846,74,A
4199,3847,74,A
4200,3848,74,A
4201,3849,74,A
4202,3850,74,A
4203,3851,74,A
4204,3852,74,A
4205,3853,74,A
4206,3854,74,A
4207,3855,74,A
4208,3856,74,A
4209,3857,74,A
4210,3858,74,A
4211,3859,74,A
4212,3860,74,A
4213,3861,74,A
4214,3862,74,A
4215,3863,74,A
4216,3864,74,A
4217,3865,25,A
4218,3866,25,A
4219,3867,25,A
4220,3868,28,A
4221,3869,25,A
4222,3870,25,A
4223,3871,141,A
4224,3872,141,A
4225,3873,141,A
4226,3874,141,A
4227,3875,141,A
4228,3876,141,A
4229,3877,141,D
4230,3877,218,T
4231,3878,141,D
4232,3878,218,T
4233,3879,141,D
4234,3879,218,T
4235,3880,141,D
4236,3880,218,T
4237,3881,141,D
4238,3881,218,T
4239,3882,141,D
4240,3882,218,T
4241,3883,68,D
4242,3883,186,T
4243,3884,68,D
4244,3884,186,T
4245,3885,68,D
4246,3885,186,T
4247,3886,70,D
4248,3886,168,T
4249,3887,70,D
4250,3887,168,T
4251,3888,70,D
4252,3888,168,T
4253,3889,68,D
4254,3889,186,T
4255,3890,68,D
4256,3890,186,T
4257,3891,68,D
4258,3891,186,T
4259,3892,68,D
4260,3892,186,T
4261,3893,68,D
4262,3893,186,T
4263,3894,68,D
4264,3894,186,T
4265,3895,68,D
4266,3895,186,T
4267,3896,137,D
4268,3896,213,T
4269,3897,137,D
4270,3897,213,T
4271,3898,137,D
4272,3898,213,T
4273,3899,137,D
4274,3899,213,T
4275,3900,137,D
4276,3900,213,T
4277,3901,137,D
4278,3901,213,T
4279,3902,137,D
4280,3902,213,T
4281,3903,137,D
4282,3903,213,T
4283,3904,163,D
4284,3904,277,T
4285,3905,163,D
4286,3905,277,T
4287,3906,163,D
4288,3906,277,T
4289,3907,70,D
4290,3907,113,T
4291,3908,70,D
4292,3908,113,T
4293,3909,70,D
4294,3909,113,T
4295,3910,70,D
4296,3910,113,T
4297,3911,70,D
4298,3911,113,T
4299,3912,70,D
4300,3912,113,T
4301,3913,70,D
4302,3913,113,T
4303,3914,70,D
4304,3914,113,T
4305,3915,70,D
4306,3915,113,T
4307,3916,71,D
4308,3916,144,T
4309,3917,71,D
4310,3917,144,T
4311,3918,71,D
4312,3918,144,T
4313,3919,71,D
4314,3919,144,T
4315,3920,71,D
4316,3920,144,T
4317,3921,71,D
4318,3921,144,T
4319,3922,71,D
4320,3922,144,T
4321,3923,71,D
4322,3923,144,T
4323,3924,68,D
4324,3924,186,T
4325,3925,68,D
4326,3925,186,T
4327,3926,68,D
4328,3926,186,T
4329,3927,210,D
4330,3927,290,T
4331,3928,154,A
4332,3929,154,A
4333,3930,154,A
4334,3931,154,A
4335,3932,154,A
4336,3933,154,A
4337,3934,154,A
4338,3935,154,A
4339,3936,154,A
4340,3937,154,A
4341,3938,154,A
4342,3939,154,A
4343,3940,154,A
4344,3941,154,A
4345,3942,154,A
4346,3943,197,A
4347,3944,198,D
4348,3944,243,T
4349,3945,137,D
4350,3945,213,T
4351,3946,137,D
4352,3946,213,T
4353,3947,137,D
4354,3947,213,T
4355,3948,137,D
4356,3948,213,T
4357,3949,137,D
4358,3949,213,T
4359,3950,137,D
4360,3950,213,T
4361,3951,137,D
4362,3951,213,T
4363,3952,137,D
4364,3952,213,T
4365,3953,137,D
4366,3953,213,T
4367,3954,137,D
4368,3954,213,T
4369,3955,137,D
4370,3955,213,T
4371,3956,219,D
4372,3956,274,T
4373,3957,219,D
4374,3957,274,T
4375,3958,219,D
4376,3958,274,T
4377,3959,219,D
4378,3959,274,T
4379,3960,219,D
4380,3960,274,T
4381,3961,174,D
4382,3961,240,T
4383,3962,174,D
4384,3962,240,T
4385,3963,174,D
4386,3963,240,T
4387,3964,174,D
4388,3964,240,T
4389,3965,174,D
4390,3965,240,T
4391,3966,174,D
4392,3966,240,T
4393,3967,174,D
4394,3967,240,T
4395,3968,174,D
4396,3968,240,T
4397,3969,239,D
4398,3969,281,T
4399,3970,239,D
4400,3970,281,T
4401,3971,239,D
4402,3971,281,T
4403,3972,35,A
4404,3973,35,A
4405,3974,246,A
4406,3975,246,A
4407,3976,246,A
4408,3977,246,A
4409,3978,246,A
4410,3979,246,A
4411,3980,246,A
4412,3981,11,A
4413,3982,11,A
4414,3983,45,A
4415,3984,25,A
4416,3985,27,A
4417,3986,27,A
4418,3987,27,A
4419,3988,27,A
4420,3989,27,A
4421,3990,27,A
4422,3991,40,A
4423,3992,40,A
4424,3993,94,A
4425,3994,94,A
4426,3995,94,A
4427,3996,94,A
4428,3997,25,A
4429,3998,25,A
4430,3999,25,A
4431,4000,25,A
4432,4001,25,A
4433,4002,25,A
4434,4003,25,A
4435,4004,25,A
4436,4005,25,A
4437,4006,25,A
4438,4007,25,A
4439,4008,11,A
4440,4009,11,A
4441,4010,25,A
4442,4011,25,A
4443,4012,35,A
4444,4013,11,A
4445,4014,17,A
4446,4015,17,A
4447,4016,17,A
4448,4017,17,A
4449,4018,17,A
4450,4019,54,A
4451,4020,54,A
4452,4021,17,A
4453,4022,17,A
4454,4023,17,A
4455,4024,17,A
4456,4025,17,A
4457,4026,17,A
4458,4027,17,A
4459,4028,17,A
4460,4029,96,A
4461,4030,96,A
4462,4031,96,A
4463,4032,96,A
4464,4033,96,A
4465,4034,96,A
4466,4035,96,A
4467,4036,96,A
4468,4037,96,A
4469,4038,95,A
4470,4039,95,A
4471,4040,73,A
4472,4041,73,A
4473,4042,73,A
4474,4043,73,A
4475,4044,74,A
4476,4045,74,A
4477,4046,74,A
4478,4047,74,A
4479,4048,74,A
4480,4049,73,A
4481,4050,73,A
4482,4051,73,A
4483,4052,73,A
4484,4053,18,A
4485,4054,18,A
4486,4055,18,A
4487,4056,18,A
4488,4057,18,A
4489,4058,18,A
4490,4059,18,A
4491,4060,25,A
4492,4061,25,A
4493,4062,25,A
4494,4063,25,A
4495,4064,18,A
4496,4065,18,A
4497,4066,18,A
4498,4067,18,A
4499,4068,18,A
4500,4069,18,A
4501,4070,18,A
4502,4071,18,A
4503,4072,18,A
4504,4073,18,A
4505,4074,18,A
4506,4075,123,A
4507,4076,123,A
4508,4077,123,A
4509,4078,123,A
4510,4079,123,A
4511,4080,123,A
4512,4081,123,A
4513,4082,123,A
4514,4083,123,A
4515,4084,123,A
4516,4085,123,A
4517,4086,18,A
4518,4087,18,A
4519,4088,18,A
4520,4089,54,A
4521,4090,54,A
4522,4091,54,A
4523,4092,54,A
4524,4093,54,A
4525,4094,73,A
4526,4095,73,A
4527,4096,73,A
4528,4097,73,A
4529,4098,73,A
4530,4099,73,A
4531,4100,54,A
4532,4101,54,A
4533,4102,93,A
4534,4103,93,A
4535,4104,93,A
4536,4105,40,A
4537,4106,40,A
4538,4107,40,A
4539,4108,40,A
4540,4109,40,A
4541,4110,40,A
4542,4111,40,A
4543,4112,40,A
4544,4113,38,A
4545,4114,38,A
4546,4115,38,A
4547,4116,38,A
4548,4117,38,A
4549,4118,79,A
4550,4119,79,A
4551,4120,79,A
4552,4121,79,A
4553,4122,79,A
4554,4123,79,A
4555,4124,79,A
4556,4125,79,A
4557,4126,79,A
4558,4127,79,A
4559,4128,79,A
4560,4129,79,A
4561,4130,79,A
4562,4131,79,A
4563,4132,79,A
4564,4133,79,A
4565,4134,79,A
4566,4135,125,A
4567,4136,125,A
4568,4137,125,A
4569,4138,125,A
4570,4139,36,A
4571,4140,36,A
4572,4141,36,A
4573,4142,36,A
4574,4143,36,A
4575,4144,36,A
4576,4145,36,A
4577,4146,36,A
4578,4147,36,A
4579,4148,36,A
4580,4149,36,A
4581,4150,36,A
4582,4151,36,A
4583,4152,36,A
4584,4153,28,A
4585,4154,54,A
4586,4155,137,A
4587,4156,137,A
4588,4157,137,A
4589,4158,137,A
