Id_aynm,Id_ayno,Id_medida,Localizacion
4590,4159,96,A
4591,4160,96,A
4592,4161,96,A
4593,4162,96,A
4594,4163,40,A
4595,4164,40,A
4596,4165,40,A
4597,4166,40,A
4598,4167,40,A
4599,4168,40,A
4600,4169,40,A
4601,4170,40,A
4602,4171,38,A
4603,4172,38,A
4604,4173,38,A
4605,4174,38,A
4606,4175,38,A
4607,4176,38,A
4608,4177,38,A
4609,4178,38,A
4610,4179,52,A
4611,4180,38,A
4612,4181,38,A
4613,4182,38,A
4614,4183,38,A
4615,4184,38,A
4616,4185,42,A
4617,4186,42,A
4618,4187,42,A
4619,4188,42,A
4620,4189,42,A
4621,4190,42,A
4622,4191,42,A
4623,4192,42,A
4624,4193,2,A
4625,4194,2,A
4626,4195,2,A
4627,4196,2,A
4628,4197,3,A
4629,4198,3,A
4630,4199,3,A
4631,4200,3,A
4632,4201,37,A
4633,4202,37,A
4634,4203,37,A
4635,4204,37,A
4636,4205,48,A
4637,4206,48,A
4638,4207,48,A
4639,4208,48,A
4640,4209,74,A
4641,4210,74,A
4642,4211,74,A
4643,4212,74,A
4644,4213,32,A
4645,4214,32,A
4646,4215,32,A
4647,4216,28,A
4648,4217,28,A
4649,4218,28,A
4650,4219,28,A
4651,4220,28,A
4652,4221,48,A
4653,4222,48,A
4654,4223,48,A
4655,4224,48,A
4656,4225,48,A
4657,4226,70,A
4658,4227,70,A
4659,4228,1,A
4660,4229,1,A
4661,4230,67,A
4662,4231,67,A
4663,4232,67,A
4664,4233,67,A
4665,4234,67,A
4666,4235,52,A
4667,4236,89,A
4668,4237,89,A
4669,4238,89,A
4670,4239,89,A
4671,4240,89,A
4672,4241,89,A
4673,4242,89,A
4674,4243,52,A
4675,4244,52,A
4676,4245,52,A
4677,4246,52,A
4678,4247,52,A
4679,4248,52,A
4680,4249,52,A
4681,4250,52,A
4682,4251,92,A
4683,4252,92,A
4684,4253,92,A
4685,4254,89,A
4686,4255,89,A
4687,4256,89,A
4688,4257,89,A
4689,4258,70,A
4690,4259,70,A
4691,4260,70,A
4692,4261,70,A
4693,4262,70,A
4694,4263,70,A
4695,4264,70,A
4696,4265,70,A
4697,4266,32,A
4698,4267,32,A
4699,4268,32,A
4700,4269,32,A
4701,4270,32,A
4702,4271,35,A
4703,4272,35,A
4704,4273,35,A
4705,4274,35,A
4706,4275,48,A
4707,4276,48,A
4708,4277,48,A
4709,4278,48,A
4710,4279,48,A
4711,4280,48,A
4712,4281,7,A
4713,4282,7,A
4714,4283,7,A
4715,4284,7,A
4716,4285,7,A
4717,4286,35,A
4718,4287,35,A
4719,4288,35,A
4720,4289,35,A
4721,4290,48,A
4722,4291,48,A
4723,4292,48,A
4724,4293,48,A
4725,4294,62,A
4726,4295,62,A
4727,4296,48,A
4728,4297,48,A
4729,4298,48,A
4730,4299,48,A
4731,4300,25,A
4732,4301,25,A
4733,4302,25,A
4734,4303,25,A
4735,4304,70,A
4736,4305,70,A
4737,4306,70,A
4738,4307,70,A
4739,4308,70,A
4740,4309,70,A
4741,4310,54,A
4742,4311,54,A
4743,4312,54,A
4744,4313,54,A
4745,4314,54,A
4746,4315,54,A
4747,4316,54,A
4748,4317,54,A
4749,4318,54,A
4750,4319,35,A
4751,4320,35,A
4752,4321,35,A
4753,4322,35,A
4754,4323,35,A
4755,4324,35,A
4756,4325,35,A
4757,4326,35,A
4758,4327,54,A
4759,4328,54,A
4760,4329,54,A
4761,4330,54,A
4762,4331,54,A
4763,4332,70,A
4764,4333,70,A
4765,4334,28,A
4766,4335,28,A
4767,4336,28,A
4768,4337,28,A
4769,4338,28,A
4770,4339,28,A
4771,4340,15,D
4772,4340,36,T
4773,4341,15,D
4774,4341,36,T
4775,4342,15,D
4776,4342,36,T
4777,4343,20,D
4778,4343,106,T
4779,4344,20,D
4780,4344,106,T
4781,4345,20,D
4782,4345,106,T
4783,4346,20,D
4784,4346,106,T
4785,4347,20,D
4786,4347,106,T
4787,4348,20,D
4788,4348,106,T
4789,4349,20,D
4790,4349,106,T
4791,4350,20,D
4792,4350,106,T
4793,4351,20,D
4794,4351,106,T
4795,4352,20,D
4796,4352,106,T
4797,4353,20,D
4798,4353,106,T
4799,4354,132,A
4800,4355,132,A
4801,4356,132,A
4802,4357,132,A
4803,4358,132,A
4804,4359,132,A
4805,4360,132,A
4806,4361,132,A
4807,4362,132,A
4808,4363,132,A
4809,4364,132,A
4810,4365,132,A
4811,4366,132,A
4812,4367,132,A
4813,4368,132,A
4814,4369,132,A
4815,4370,132,A
4816,4371,132,A
4817,4372,132,A
4818,4373,132,A
4819,4374,132,A
4820,4375,157,A
4821,4376,157,A
4822,4377,157,A
4823,4378,157,A
4824,4379,157,A
4825,4380,157,A
4826,4381,157,A
4827,4382,157,A
4828,4383,96,A
4829,4384,96,A
4830,4385,96,A
4831,4386,96,A
4832,4387,132,A
4833,4388,132,A
4834,4389,132,A
4835,4390,132,A
4836,4391,132,A
4837,4392,132,A
4838,4393,132,A
4839,4394,132,A
4840,4395,132,A
4841,4396,157,A
4842,4397,157,A
4843,4398,157,A
4844,4399,157,A
4845,4400,157,A
4846,4401,157,A
4847,4402,157,A
4848,4403,157,A
4849,4404,157,A
4850,4405,157,A
4851,4406,157,A
4852,4407,156,A
4853,4408,156,A
4854,4409,156,A
4855,4410,156,A
4856,4411,156,A
4857,4412,156,A
4858,4413,156,A
4859,4414,156,A
4860,4415,156,A
4861,4416,156,A
4862,4417,132,A
4863,4418,132,A
4864,4419,132,A
4865,4420,132,A
4866,4421,132,A
4867,4422,132,A
4868,4423,132,A
4869,4424,132,A
4870,4425,132,A
4871,4426,132,A
4872,4427,132,A
4873,4428,125,A
4874,4429,125,A
4875,4430,125,A
4876,4431,125,A
4877,4432,125,A
4878,4433,125,A
4879,4434,125,A
4880,4435,76,A
4881,4436,76,A
4882,4437,76,A
4883,4438,76,A
4884,4439,76,A
4885,4440,76,A
4886,4441,93,A
4887,4442,93,A
4888,4443,93,A
4889,4444,93,A
4890,4445,93,A
4891,4446,96,A
4892,4447,96,A
4893,4448,96,A
4894,4449,96,A
4895,4450,96,A
4896,4451,96,A
4897,4452,96,A
4898,4453,96,A
4899,4454,96,A
4900,4455,96,A
4901,4456,96,A
4902,4457,54,A
4903,4458,54,A
4904,4459,54,A
4905,4460,54,A
4906,4461,54,A
4907,4462,54,A
4908,4463,54,A
4909,4464,54,A
4910,4465,54,A
4911,4466,28,A
4912,4467,28,A
4913,4468,40,A
4914,4469,40,A
4915,4470,40,A
4916,4471,40,A
4917,4472,52,A
4918,4473,52,A
4919,4474,52,A
4920,4475,52,A
4921,4476,52,A
4922,4477,52,A
4923,4478,52,A
4924,4479,52,A
4925,4480,52,A
4926,4481,52,A
4927,4482,52,A
4928,4483,52,A
4929,4484,52,A
4930,4485,52,A
4931,4486,70,A
4932,4487,70,A
4933,4488,70,A
4934,4489,70,A
4935,4490,70,A
4936,4491,70,A
4937,4492,70,A
4938,4493,70,A
4939,4494,70,A
4940,4495,70,A
4941,4496,70,A
4942,4497,70,A
4943,4498,70,A
4944,4499,70,A
4945,4500,70,A
4946,4501,70,A
4947,4502,70,A
4948,4503,197,A
4949,4504,197,A
4950,4505,197,A
4951,4506,197,A
4952,4507,197,A
4953,4508,197,A
4954,4509,197,A
4955,4510,73,A
4956,4511,73,A
4957,4512,73,A
4958,4513,73,A
4959,4514,73,A
4960,4515,73,A
4961,4516,73,A
4962,4517,165,A
4963,4518,165,A
4964,4519,2,A
4965,4520,2,A
4966,4521,2,A
4967,4522,2,A
4968,4523,27,A
4969,4524,27,A
4970,4525,27,A
4971,4526,27,A
4972,4527,27,A
4973,4528,27,A
4974,4529,33,A
4975,4530,33,A
4976,4531,33,A
4977,4532,17,A
4978,4533,17,A
4979,4534,17,A
4980,4535,17,A
4981,4536,17,A
4982,4537,17,A
4983,4538,17,A
4984,4539,17,A
4985,4540,17,A
4986,4541,96,A
4987,4542,96,A
4988,4543,96,A
4989,4544,96,A
4990,4545,96,A
4991,4546,151,A
4992,4547,129,A
4993,4548,129,A
4994,4549,129,A
4995,4550,129,A
4996,4551,129,A
4997,4552,129,A
4998,4553,129,A
4999,4554,18,A
5000,4555,18,A
5001,4556,76,A
5002,4557,76,A
5003,4558,76,A
5004,4559,76,A
5005,4560,76,A
5006,4561,76,A
5007,4562,76,A
5008,4563,76,A
5009,4564,7,A
5010,4565,7,A
5011,4566,7,A
5012,4567,7,A
5013,4568,36,A
5014,4569,36,A
5015,4570,36,A
5016,4571,36,A
5017,4572,36,A
5018,4573,36,A
5019,4574,36,A
5020,4575,36,A
5021,4576,36,A
5022,4577,36,A
5023,4578,36,A
5024,4579,57,A
5025,4580,57,A
5026,4581,93,A
5027,4582,93,A
5028,4583,157,A
5029,4584,157,A
5030,4585,157,A
5031,4586,99,A
5032,4587,99,A
5033,4588,99,A
5034,4589,70,A
5035,4590,70,A
5036,4591,70,A
5037,4592,70,A
5038,4593,70,A
5039,4594,70,A
5040,4595,70,A
5041,4596,70,A
5042,4597,70,A
5043,4598,70,A
5044,4599,70,A
5045,4600,70,A
5046,4601,56,A
5047,4602,56,A
5048,4603,56,A
5049,4604,56,A
5050,4605,56,A
5051,4606,56,A
5052,4607,93,A
5053,4608,93,A
5054,4609,93,A
5055,4610,93,A
5056,4611,93,A
5057,4612,93,A
5058,4613,93,A
5059,4614,93,A
5060,4615,93,A
5061,4616,93,A
5062,4617,93,A
5063,4618,93,A
5064,4619,93,A
5065,4620,93,A
5066,4621,93,A
5067,4622,93,A
5068,4623,93,A
5069,4624,93,A
5070,4625,25,A
5071,4626,25,A
5072,4627,25,A
5073,4628,25,A
5074,4629,40,A
5075,4630,40,A
5076,4631,40,A
5077,4632,40,A
5078,4633,40,A
5079,4634,40,A
5080,4635,40,A
5081,4636,25,A
5082,4637,25,A
5083,4638,70,A
5084,4639,70,A
5085,4640,70,A
5086,4641,70,A
5087,4642,70,A
5088,4643,70,A
5089,4644,70,A
5090,4645,70,A
5091,4646,87,A
5092,4647,87,A
5093,4648,87,A
5094,4649,52,A
5095,4650,52,A
5096,4651,52,A
5097,4652,52,A
5098,4653,52,A
5099,4654,52,A
5100,4655,52,A
5101,4656,52,A
5102,4657,25,A
5103,4658,25,A
5104,4659,25,A
5105,4660,25,A
5106,4661,25,A
5107,4662,25,A
5108,4663,25,A
5109,4664,41,A
5110,4665,41,A
5111,4666,41,A
5112,4667,80,A
5113,4668,80,A
5114,4669,80,A
5115,4670,80,A
5116,4671,80,A
5117,4672,80,A
5118,4673,80,A
5119,4674,80,A
5120,4675,80,A
5121,4676,80,A
5122,4677,80,A
5123,4678,42,A
5124,4679,42,A
5125,4680,42,A
5126,4681,42,A
5127,4682,42,A
5128,4683,105,A
5129,4684,105,A
5130,4685,42,A
5131,4686,105,A
5132,4687,130,A
5133,4688,130,A
5134,4689,130,A
5135,4690,130,A
5136,4691,226,A
5137,4692,226,A
5138,4693,226,A
5139,4694,226,A
5140,4695,226,A
5141,4696,223,A
5142,4697,223,A
5143,4698,223,A
5144,4699,226,A
5145,4700,226,A
5146,4701,226,A
5147,4702,226,A
5148,4703,223,A
5149,4704,223,A
5150,4705,223,A
5151,4706,223,A
5152,4707,226,A
5153,4708,226,A
5154,4709,226,A
5155,4710,226,A
5156,4711,75,A
5157,4712,75,A
5158,4713,75,A
5159,4714,223,A
5160,4715,223,A
5161,4716,223,A
5162,4717,223,A
5163,4727,223,A
5164,4728,223,A
5165,4729,223,A
5166,4730,223,A
5167,4731,223,A
5168,4732,223,A
5169,4733,223,A
5170,4725,223,A
5171,4726,223,A
5172,4727,247,A
5173,4728,247,A
5174,4729,222,A
5175,4730,222,A
5176,4731,222,A
5177,4732,222,A
5178,4733,222,A
5179,4734,223,A
5180,4735,223,A
5181,4736,223,A
5182,4737,223,A
5183,4738,248,A
5184,4739,248,A
5185,4740,248,A
5186,4741,248,A
5187,4742,248,A
5188,4743,248,A
5189,4744,247,A
5190,4745,247,A
5191,4746,247,A
5192,4747,247,A
5193,4748,247,A
5194,4749,266,A
5195,4750,266,A
5196,4751,266,A
5197,4752,266,A
5198,4753,266,A
5199,4754,266,A
5200,4755,266,A
5201,4756,266,A
5202,4757,266,A
5203,4758,266,A
5204,4759,266,A
5205,4760,54,A
5206,4761,54,A
5207,4762,54,A
5208,4763,54,A
5209,4764,54,A
5210,4765,54,A
5211,4766,54,A
5212,4767,54,A
5213,4768,54,A
5214,4769,54,A
5215,4770,54,A
5216,4771,100,A
5217,4772,100,A
5218,4773,100,A
5219,4774,100,A
5220,4775,100,A
5221,4776,100,A
5222,4777,100,A
5223,4778,100,A
5224,4779,100,A
5225,4780,100,A
5226,4781,100,A
5227,4782,100,A
5228,4783,100,A
5229,4784,100,A
5230,4785,126,A
5231,4786,126,A
5232,4787,126,A
5233,4788,126,A
5234,4789,126,A
5235,4790,126,A
5236,4791,126,A
5237,4792,126,A
5238,4793,126,A
5239,4794,222,A
5240,4795,222,A
5241,4796,222,A
5242,4797,222,A
5243,4798,36,A
5244,4799,36,A
5245,4800,36,A
5246,4801,36,A
5247,4802,80,A
5248,4803,80,A
5249,4804,80,A
5250,4805,201,A
5251,4806,201,A
5252,4807,201,A
5253,4808,201,A
5254,4809,80,A
5255,4810,80,A
5256,4811,80,A
5257,4812,70,A
5258,4813,70,A
5259,4814,70,A
5260,4815,70,A
5261,4816,70,A
5262,4817,70,A
5263,4818,70,A
5264,4819,70,A
5265,4820,70,A
5266,4821,70,A
5267,4822,70,A
5268,4823,70,A
5269,4824,70,A
5270,4825,70,A
5271,4826,90,A
5272,4827,90,A
5273,4828,90,A
5274,4829,90,A
5275,4830,90,A
5276,4831,90,A
5277,4832,90,A
5278,4833,110,A
5279,4834,110,A
5280,4835,110,A
5281,4836,110,A
5282,4837,110,A
5283,4838,110,A
5284,4839,110,A
5285,4840,110,A
5286,4841,110,A
5287,4842,110,A
5288,4843,110,A
5289,4844,110,A
5290,4845,54,A
5291,4846,54,A
5292,4847,54,A
5293,4848,54,A
5294,4849,25,A
5295,4850,25,A
5296,4851,25,A
5297,4852,25,A
5298,4853,25,A
5299,4854,25,A
5300,4855,25,A
5301,4856,25,A
5302,4857,25,A
5303,4858,25,A
5304,4859,89,A
5305,4860,89,A
5306,4861,89,A
5307,4862,89,A
5308,4863,89,A
5309,4864,89,A
5310,4865,72,A
5311,4866,72,A
5312,4867,72,A
5313,4868,72,A
5314,4869,72,A
5315,4870,72,A
5316,4871,72,A
5317,4872,72,A
5318,4873,72,A
5319,4874,72,A
5320,4875,72,A
5321,4876,72,A
5322,4877,72,A
5323,4878,36,A
5324,4879,36,A
5325,4880,137,A
5326,4881,137,A
5327,4882,137,A
5328,4883,48,A
5329,4884,48,A
5330,4885,48,A
5331,4886,48,A
5332,4887,3,A
5333,4888,3,A
5334,4889,3,A
5335,4890,3,A
5336,4891,3,A
5337,4892,3,A
5338,4893,3,A
5339,4894,3,A
5340,4895,27,A
5341,4896,27,A
5342,4897,27,A
5343,4898,27,A
5344,4899,27,A
5345,4900,27,A
5346,4901,35,A
5347,4902,35,A
5348,4903,35,A
5349,4904,35,A
5350,4905,35,A
5351,4906,27,A
5352,4907,48,A
5353,4908,48,A
5354,4909,48,A
5355,4910,48,A
5356,4911,51,A
5357,4912,51,A
5358,4913,51,A
5359,4914,54,A
5360,4915,54,A
5361,4916,72,A
5362,4917,72,A
5363,4918,72,A
5364,4919,72,A
5365,4920,54,A
5366,4921,54,A
5367,4922,54,A
5368,4923,54,A
5369,4924,54,A
5370,4925,54,A
5371,4926,54,A
5372,4927,54,A
5373,4928,54,A
5374,4929,54,A
5375,4930,110,A
5376,4931,110,A
5377,4932,110,A
5378,4933,70,A
5379,4934,70,A
5380,4935,96,A
5381,4936,96,A
5382,4937,96,A
5383,4938,96,A
5384,4939,151,A
5385,4940,151,A
5386,4941,35,A
5387,4942,35,A
5388,4943,35,A
5389,4944,35,A
5390,4945,27,A
5391,4946,27,A
5392,4947,27,A
5393,4948,27,A
5394,4949,27,A
5395,4950,27,A
5396,4951,27,A
5397,4952,27,A
5398,4953,35,A
5399,4954,35,A
5400,4955,35,A
5401,4956,35,A
5402,4957,35,A
5403,4958,27,A
5404,4959,27,A
5405,4960,89,A
5406,4961,89,A
5407,4962,140,A
5408,4963,54,A
5409,4964,54,A
5410,4965,54,A
5411,4966,54,A
5412,4967,140,A
5413,4968,140,A
5414,4969,72,A
5415,4970,72,A
5416,4971,72,A
5417,4972,72,A
5418,4973,72,A
5419,4974,72,A
5420,4975,72,A
5421,4976,54,A
5422,4977,54,A
5423,4978,38,A
5424,4979,38,A
5425,4980,38,A
5426,4981,36,A
5427,4982,36,A
5428,4983,36,A
5429,4984,36,A
5430,4985,36,A
5431,4986,51,A
5432,4987,51,A
5433,4988,51,A
5434,4989,51,A
5435,4990,51,A
5436,4991,37,A
5437,4992,37,A
5438,4993,37,A
5439,4994,37,A
5440,4995,37,A
5441,4996,37,A
5442,4997,37,A
5443,4998,37,A
5444,4999,37,A
5445,5000,37,A
5446,5001,37,A
5447,5002,37,A
5448,5003,35,A
5449,5004,35,A
5450,5005,35,A
5451,5006,35,A
5452,5007,35,A
5453,5008,35,A
5454,5009,35,A
5455,5010,35,A
5456,5011,35,A
5457,5012,72,A
5458,5013,72,A
5459,5014,28,A
5460,5015,28,A
5461,5016,28,A
5462,5017,28,A
5463,5018,28,A
5464,5019,35,A
5465,5020,35,A
5466,5021,35,A
5467,5022,35,A
5468,5023,72,A
5469,5024,72,A
5470,5025,72,A
5471,5026,72,A
5472,5027,110,A
5473,5028,110,A
5474,5029,137,A
5475,5030,137,A
5476,5031,137,A
5477,5032,137,A
5478,5033,137,A
5479,5034,137,A
5480,5035,35,A
5481,5036,93,A
5482,5037,93,A
5483,5038,93,A
5484,5039,93,A
5485,5040,93,A
5486,5041,93,A
5487,5042,93,A
5488,5043,93,A
5489,5044,89,A
5490,5045,89,A
5491,5046,89,A
5492,5047,89,A
5493,5048,89,A
5494,5049,48,A
5495,5050,48,A
5496,5051,48,A
5497,5052,48,A
5498,5053,48,A
5499,5054,48,A
5500,5055,48,A
5501,5056,48,A
5502,5057,48,A
5503,5058,48,A
5504,5059,48,A
5505,5060,48,A
5506,5061,48,A
5507,5062,48,A
5508,5063,73,A
5509,5064,96,A
5510,5065,96,A
5511,5066,96,A
5512,5067,96,A
5513,5068,96,A
5514,5069,96,A
5515,5070,96,A
5516,5071,96,A
5517,5072,147,A
5518,5073,147,A
5519,5074,147,A
5520,5075,147,A
5521,5076,154,A
5522,5077,154,A
5523,5078,154,A
5524,5079,154,A
5525,5080,154,A
5526,5081,154,A
5527,5082,154,A
5528,5083,154,A
5529,5084,154,A
5530,5085,200,A
5531,5086,200,A
5532,5087,200,A
5533,5088,200,A
5534,5089,200,A
5535,5090,200,A
5536,5091,200,A
5537,5092,154,A
5538,5093,75,A
5539,5094,75,A
5540,5095,75,A
5541,5096,75,A
5542,5097,75,A
5543,5098,75,A
5544,5099,75,A
5545,5100,75,A
5546,5101,75,A
5547,5102,75,A
5548,5103,75,A
5549,5104,75,A
5550,5105,75,A
5551,5106,75,A
5552,5107,75,A
5553,5108,75,A
5554,5109,28,A
5555,5110,28,A
5556,5111,28,A
5557,5112,36,A
5558,5113,48,A
5559,5114,48,A
5560,5115,48,A
5561,5116,48,A
5562,5117,54,A
5563,5118,54,A
5564,5119,52,A
5565,5120,65,A
5566,5121,65,A
5567,5122,52,A
5568,5123,70,A
5569,5124,70,A
5570,5125,70,A
5571,5126,70,A
5572,5127,70,A
5573,5128,70,A
5574,5129,70,A
5575,5130,70,A
5576,5131,70,A
5577,5132,70,A
5578,5133,113,A
5579,5134,113,A
5580,5135,113,A
5581,5136,113,A
5582,5137,113,A
5583,5138,113,A
5584,5139,87,A
5585,5140,87,A
5586,5141,87,A
5587,5142,87,A
5588,5143,48,A
5589,5144,48,A
5590,5145,48,A
5591,5146,48,A
5592,5147,48,A
5593,5148,53,A
5594,5149,53,A
5595,5150,52,A
5596,5151,52,A
5597,5152,52,A
5598,5153,52,A
5599,5154,52,A
5600,5155,52,A
5601,5156,54,A
5602,5157,54,A
5603,5158,54,A
5604,5159,54,A
5605,5160,54,A
5606,5161,54,A
5607,5162,54,A
5608,5163,54,A
5609,5164,54,A
5610,5165,70,A
5611,5166,70,A
5612,5167,70,A
5613,5168,70,A
5614,5169,70,A
5615,5170,70,A
5616,5171,70,A
5617,5172,70,A
5618,5173,70,A
5619,5174,70,A
5620,5175,70,A
5621,5176,70,A
5622,5177,70,A
5623,5178,70,A
5624,5179,70,A
5625,5180,70,A
5626,5181,70,A
5627,5182,70,A
5628,5183,70,A
5629,5184,110,A
5630,5185,65,A
5631,5186,65,A
5632,5187,114,A
5633,5188,114,A
5634,5189,114,A
5635,5190,89,A
5636,5191,89,A
5637,5192,89,A
5638,5193,89,A
5639,5194,89,A
5640,5195,89,A
5641,5196,89,A
5642,5197,89,A
5643,5198,169,A
5644,5199,169,A
5645,5200,169,A
5646,5201,169,A
5647,5202,169,A
5648,5203,183,A
5649,5204,183,A
5650,5205,183,A
5651,5206,114,A
5652,5207,114,A
5653,5208,54,A
5654,5209,54,A
5655,5210,54,A
5656,5211,54,A
5657,5212,54,A
5658,5213,54,A
5659,5214,54,A
5660,5215,54,A
5661,5216,54,A
5662,5217,54,A
5663,5218,114,A
5664,5219,114,A
5665,5220,114,A
5666,5221,114,A
5667,5222,114,A
5668,5223,70,A
5669,5224,70,A
5670,5225,70,A
5671,5226,70,A
5672,5227,70,A
5673,5228,70,A
5674,5229,70,A
5675,5230,70,A
5676,5231,70,A
5677,5232,70,A
5678,5233,70,A
5679,5234,70,A
5680,5235,67,A
5681,5236,153,A
5682,5237,153,A
5683,5238,153,A
5684,5239,153,A
5685,5240,153,A
5686,5241,153,A
5687,5242,153,A
5688,5243,153,A
5689,5244,153,A
5690,5245,153,A
5691,5246,153,A
5692,5247,96,A
5693,5248,96,A
5694,5249,96,A
5695,5250,96,A
5696,5251,96,A
5697,5252,96,A
5698,5253,96,A
5699,5254,147,A
5700,5255,147,A
5701,5256,154,A
5702,5257,154,A
5703,5258,154,A
5704,5259,154,A
5705,5260,154,A
5706,5261,154,A
5707,5262,154,A
5708,5263,154,A
5709,5264,153,A
5710,5265,153,A
5711,5266,154,A
5712,5267,154,A
5713,5268,149,A
5714,5269,149,A
5715,5270,149,A
5716,5271,149,A
